customer_id,age,gender,country,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,payment_method,is_active,total_spend,avg_transaction_value,target_churn,target_revenue,target_fraud
398,42,Female,UK,55,254.2688750094382,26,6,7,Card,1,13984.7881255191,517.9551157599667,0,282.03977731591635,0
2907,60,Female,US,26,138.51991765221942,25,10,6,Crypto,1,3601.517858957705,138.51991765221942,0,153.78713660750677,0
4302,55,Male,Germany,38,109.47459875269331,95,19,2,PayPal,0,4160.034752602346,43.33369533960777,1,108.18005788638692,1
2760,30,Male,US,46,50.66037625370644,1,23,5,PayPal,1,2330.377307670496,1165.188653835248,1,42.26631270525234,0
1399,49,Male,Germany,44,346.1638509135466,98,23,2,Card,0,15231.20944019605,153.8506004060207,1,377.4153168815124,1
1660,54,Male,Germany,32,102.6647946593757,29,11,5,Crypto,0,3285.2734291000224,109.50911430333409,0,102.18471726846677,0
980,31,Female,UK,47,162.11940278501615,60,6,5,PayPal,0,7619.611930895759,124.91167099829113,0,176.66445425103566,0
1299,18,Male,UK,29,336.51155835457826,22,7,5,PayPal,1,9758.83519228277,424.2971822731639,0,385.27894656215824,0
3556,36,Female,Germany,8,491.96365326155353,59,20,6,PayPal,1,3935.7092260924283,65.59515376820714,1,428.78042727203655,0
83,65,Male,Germany,29,308.09722260443874,77,14,6,PayPal,0,8934.819455528723,114.54896737857337,0,322.2296300391174,0
4508,67,Male,UK,40,428.1741380757682,53,5,3,PayPal,0,17126.96552303073,317.1660282042728,0,419.1261983023826,0
2459,65,Male,India,57,109.47864663983687,49,20,7,PayPal,0,6240.282858470701,124.80565716941402,1,104.74772576109751,0
3740,30,Female,US,22,177.95015211243657,21,2,8,Card,1,3914.9033464736044,177.95015211243657,0,158.8273961206481,0
3782,45,Male,UK,32,242.01631298158424,55,17,7,PayPal,1,7744.5220154106955,138.2950359894767,1,273.00422556753927,0
2289,42,Female,Germany,29,212.63621309178748,72,14,6,PayPal,0,6166.450179661837,84.47192026934023,0,184.82744446979805,0
424,43,Female,UK,6,218.47862579041845,21,5,6,Crypto,0,1310.8717547425108,59.585079761023216,0,215.91718166519715,0
4340,55,Female,Germany,38,361.1202780525609,55,14,4,Crypto,0,13722.570565997314,245.04590296423774,0,379.06509927066213,0
1905,21,Female,Germany,5,440.97309020558583,93,29,4,Card,0,2204.8654510279293,23.456015436467332,1,373.99685590836674,1
4539,33,Female,US,45,56.76973583058082,98,19,2,Card,0,2554.638112376137,25.804425377536738,1,66.32609458377304,1
3353,32,Male,US,58,101.36967695814194,33,22,9,Crypto,0,5879.441263572232,172.92474304624213,1,94.76892444947977,0
3103,64,Male,Germany,37,422.31159938065133,25,1,1,Card,0,15625.5291770841,600.9818914263116,0,504.594559162894,0
1566,26,Female,US,31,418.6799960549366,16,3,8,Card,1,12979.079877703036,763.475286923708,0,402.26640335653684,0
3356,45,Female,Germany,22,442.67957269806396,4,4,0,Card,1,9738.950599357408,1947.7901198714815,0,467.16104571782483,0
840,36,Female,US,14,493.36654957217365,24,26,9,Crypto,0,6907.131694010432,276.28526776041724,1,442.1213444419428,0
501,33,Male,UK,30,114.8820496996491,98,21,8,Crypto,0,3446.461490989473,34.812742333227,1,124.2664003818956,1
142,64,Male,UK,28,169.30001842735228,95,27,4,Crypto,0,4740.400515965864,49.37917204131108,1,202.40477196991569,1
1378,45,Female,India,30,252.69346884341456,8,19,3,Crypto,0,7580.804065302437,842.3115628113819,1,294.7164409182335,0
3698,66,Female,UK,23,186.08115822669268,60,17,9,PayPal,0,4279.866639213931,70.16174818383493,1,149.42357108135488,0
2145,27,Female,Germany,10,168.81048618372915,6,6,1,Card,0,1688.1048618372915,241.15783740532737,0,139.87150928116085,0
1139,26,Female,Germany,35,252.4845930906199,30,29,0,Crypto,0,8836.960758171697,285.06325026360315,1,295.42507094827874,0
2928,45,Male,US,13,110.32840120061387,32,29,8,Crypto,1,1434.2692156079802,43.462703503272124,1,108.0430134817292,0
1788,46,Female,Germany,13,475.0001978885586,24,23,4,Card,1,6175.002572551261,247.00010290205046,1,398.7297920751531,0
3485,43,Female,UK,54,350.8826346560397,52,1,5,Crypto,0,18947.662271426147,357.5030617250216,0,343.90816192692444,0
551,19,Male,India,29,22.09951149584448,87,26,9,PayPal,0,640.88583337949,7.2827935611305685,1,20.313917080983167,1
4907,27,Female,Germany,41,41.26180687855636,96,9,9,Card,0,1691.7340820208105,17.440557546606293,0,47.6448775787284,1
2020,19,Female,UK,6,90.48712115524454,73,1,0,Crypto,0,542.9227269314672,7.336793607181989,0,78.24925978100345,0
949,18,Male,India,1,74.85981720169114,36,11,0,Crypto,0,74.85981720169114,2.023238302748409,0,85.80694778784245,0
2601,25,Female,India,3,336.2406561722423,15,13,9,Card,1,1008.721968516727,63.045123032295436,0,381.04466149141723,0
533,54,Female,India,44,370.29086592135553,32,9,5,Crypto,1,16292.798100539643,493.7211545618074,0,444.07709161771555,0
1830,62,Male,Germany,18,255.25723334085535,21,9,0,PayPal,1,4594.630200135396,208.84682727888165,0,287.9067460988379,0
2918,57,Female,India,20,170.87114178785225,98,29,2,Crypto,1,3417.422835757045,34.5194225834045,1,203.44280426327776,1
4419,61,Female,Germany,29,215.13839066576628,4,8,3,Crypto,0,6239.013329307222,1247.8026658614444,0,253.78023580498166,0
3872,64,Female,US,52,72.11030945734849,91,9,3,Card,0,3749.7360917821215,40.758000997631754,0,72.96842420277788,1
1603,25,Male,India,38,149.02260616014922,13,26,7,Card,1,5662.859034085671,404.4899310061193,1,142.67331938963585,0
640,58,Male,UK,14,162.20276159205636,70,28,5,PayPal,0,2270.8386622887892,31.983643130828018,1,188.4670655522194,0
4833,44,Male,UK,35,345.43904731644056,7,1,2,Crypto,1,12090.366656075419,1511.2958320094274,0,346.1044533557323,0
968,65,Female,UK,51,24.912251076203606,57,23,1,PayPal,0,1270.524804886384,21.905600084247997,1,24.578311720754577,0
4238,66,Male,UK,44,437.04836086455873,72,9,3,Crypto,1,19230.127878040585,263.4264092882272,0,393.5872249405754,0
2698,64,Female,UK,12,197.9860148215268,60,27,8,Card,1,2375.8321778583213,38.948068489480676,1,213.60655051871962,0
1684,47,Male,UK,57,374.63716992856615,87,3,7,Card,0,21354.318685928272,242.662712340094,0,426.3835638462264,1
4471,69,Male,India,26,311.99331267203223,71,24,7,PayPal,0,8111.826129472838,112.66425179823386,1,268.0457199926666,0
2343,33,Male,US,48,63.98633848434937,59,2,4,Crypto,1,3071.3442472487695,51.189070787479494,0,71.85547206627656,0
156,30,Male,US,21,213.71378837580866,93,14,6,Card,1,4487.989555891982,47.74456974353172,0,171.11548192770428,1
2488,24,Female,UK,53,159.92665200528964,91,6,9,Crypto,0,8476.112556280352,92.13165822043861,0,180.1044884939337,1
4642,68,Female,India,50,266.8503178124246,26,16,5,Card,0,13342.51589062123,494.1672552081937,1,231.1454041205305,0
1090,21,Female,Germany,55,343.84351617111764,18,25,2,Crypto,1,18911.39338941147,995.3364941795511,1,333.98048948358434,0
2656,23,Female,US,29,29.231217659244884,50,1,2,Card,0,847.7053121181016,16.621672786629443,0,26.67604057893619,0
4241,29,Male,US,5,29.693563080479795,55,11,1,Card,0,148.46781540239897,2.651210989328553,0,34.182782025937655,0
289,24,Male,Germany,48,330.4029215167545,9,22,5,PayPal,0,15859.340232804214,1585.9340232804213,1,389.3533970645476,0
931,42,Female,UK,30,120.24176981695223,56,7,6,Crypto,0,3607.253094508567,63.28514200892223,0,102.47601426487722,0
2536,66,Female,India,16,431.05956714310514,12,4,2,Crypto,1,6896.953074289682,530.534851868437,0,435.28475952067674,0
4029,28,Male,UK,49,405.8023748332115,99,3,2,Card,1,19884.316366827363,198.84316366827363,0,394.14022397318246,1
3372,52,Female,UK,35,343.016192118257,9,29,9,PayPal,0,12005.566724138995,1200.5566724138994,1,298.5580785411138,0
4622,43,Male,India,57,123.61587087655451,76,12,0,PayPal,1,7046.104639963607,91.50785246705983,0,137.53302258451794,0
3292,38,Male,US,38,221.6645860078882,56,20,2,PayPal,1,8423.254268299752,147.77639067192547,1,201.26437613939407,0
943,35,Female,UK,20,492.77017710601444,97,13,3,Card,0,9855.40354212029,100.56534226653356,0,481.24780408783454,1
3860,53,Male,US,36,424.0041004503146,40,23,0,PayPal,0,15264.147616211325,372.29628332222745,1,432.5845374879668,0
4663,67,Female,Germany,52,161.02497383144356,86,26,4,Crypto,1,8373.298639235065,96.24481194523064,1,130.168121952409,1
1699,61,Male,US,10,423.2370366501076,45,21,1,Card,1,4232.370366501076,92.00805144567558,1,494.76362346889516,0
4709,56,Female,Germany,50,109.34343409668776,12,10,4,PayPal,0,5467.171704834388,420.55166960264523,0,97.80566919386362,0
3201,68,Female,UK,1,62.949623831560345,47,13,8,PayPal,1,62.949623831560345,1.3114504964908404,0,67.58943407411323,0
4602,47,Female,India,2,425.4993729389896,72,18,7,Crypto,1,850.9987458779792,11.657517066821633,1,446.5631088742532,0
4609,31,Male,Germany,17,168.80088933550655,95,15,1,Card,0,2869.615118703611,29.891824153162617,0,187.83917528569035,1
986,19,Female,Germany,45,437.6506200051701,74,10,9,Crypto,0,19694.277900232653,262.59037200310206,0,497.14219454201276,0
3319,38,Male,UK,29,35.136621502987566,84,15,4,Card,0,1018.9620235866394,11.987788512783993,0,37.565336753345115,1
2868,59,Male,India,48,450.0874510215787,97,26,0,Card,1,21604.197649035777,220.45099641873242,1,507.2918896921269,1
4057,55,Female,UK,31,348.05731684210417,85,27,1,Crypto,0,10789.77682210523,125.46252118727011,1,297.36772808628314,1
4778,49,Male,US,20,401.4208596928552,54,28,3,Crypto,0,8028.4171938571035,145.9712217064928,1,447.31609495139645,0
982,45,Female,India,22,363.1308676161964,37,20,2,Card,0,7988.879087556321,210.23366019885054,1,418.6706409107028,0
2493,37,Male,India,8,20.640146955580168,55,14,3,Card,0,165.12117564464134,2.948592422225738,0,22.099195812593962,0
3793,46,Male,UK,53,286.7376995457446,11,20,1,Card,0,15197.098075924463,1266.4248396603718,1,288.55130766230116,0
3549,51,Female,US,46,194.662588940904,37,15,5,Card,1,8954.479091281584,235.64418661267328,0,230.19143800600668,0
2943,48,Female,Germany,3,333.8262365044787,26,3,9,PayPal,1,1001.4787095134361,37.09180405605319,0,379.43601480799396,0
3528,32,Male,UK,44,162.48897645439283,63,8,7,Card,1,7149.514963993284,111.71117131239507,0,147.8336871552778,0
3846,61,Male,US,51,442.9997735948507,33,2,9,PayPal,1,22592.988453337384,664.499660392276,0,370.84814667690557,0
1458,22,Male,US,6,276.0841213445665,50,4,9,Crypto,0,1656.504728067399,32.480484864066646,0,277.0989206984576,0
1396,50,Male,US,17,406.7286986609083,94,25,7,Crypto,1,6914.387877235442,72.78303028668886,1,367.28274833890805,1
265,36,Male,Germany,50,63.720519142424706,22,26,3,Crypto,0,3186.0259571212355,138.52286770092329,1,71.8888872740091,0
4096,53,Male,India,21,277.9442443708967,70,3,4,Card,1,5836.829131788831,82.20886101111029,0,251.47964726343784,0
930,21,Female,Germany,23,360.86961804632165,22,12,2,PayPal,1,8300.001215065398,360.86961804632165,0,332.4120464484588,0
4872,44,Female,Germany,33,114.92846125640884,63,8,4,Crypto,0,3792.6392214614916,59.25998783533581,0,107.43141380119577,0
2693,39,Male,UK,15,233.80816413729448,57,8,9,Crypto,0,3507.122462059417,60.467628656196844,0,192.38410362266103,0
247,55,Male,Germany,52,205.47946967867898,87,10,9,PayPal,0,10684.932423291308,121.41968662831032,0,237.0421791008282,1
3590,34,Male,India,46,24.10628965672169,54,16,9,Card,0,1108.8893242091976,20.161624076530867,1,27.32416690901646,0
1759,64,Male,India,55,301.2878611895824,65,27,0,Card,1,16570.83236542703,251.07321765798534,1,241.0502337864116,0
4866,25,Female,UK,24,281.2398629579065,66,5,9,Crypto,0,6749.756710989755,100.74263747745904,0,257.328048815006,0
2811,56,Male,UK,37,446.52439741918016,27,10,2,PayPal,0,16521.402704509666,590.0500965896309,0,374.55313450345085,0
924,48,Female,UK,3,293.3276878855302,60,13,8,Crypto,0,879.9830636565907,14.4259518632228,0,250.16422809111495,0
2881,67,Female,US,6,427.7684797724854,96,5,2,PayPal,0,2566.6108786349123,26.459905965308373,0,373.6946178147433,1
269,37,Female,India,13,275.52690941822186,38,2,4,PayPal,1,3581.849822436884,91.84230313940728,0,316.65266529146646,0
670,46,Female,Germany,14,48.12362610086501,74,1,1,Crypto,0,673.7307654121101,8.983076872161469,0,56.37737866693164,0
4476,55,Male,Germany,39,215.40078695138476,2,2,5,Card,0,8400.630691104006,2800.210230368002,0,253.7735661936059,0
1911,27,Female,India,28,100.4548429503821,68,23,9,Card,1,2812.735602610699,40.764284095807234,1,97.5337129437215,0
2986,39,Male,US,50,360.37944359130995,10,22,1,PayPal,1,18018.9721795655,1638.0883799604999,1,350.5376243021884,0
1153,47,Male,India,21,353.29082671773006,37,2,2,Card,1,7419.1073610723315,195.2396673966403,0,381.30339944102514,0
4818,31,Female,UK,25,499.96391687992474,90,9,2,Card,0,12499.097921998118,137.35272441756175,0,461.54074230927745,1
3456,22,Male,Germany,50,162.96800541732932,2,14,1,Crypto,0,8148.400270866467,2716.1334236221555,0,149.22681806523556,0
4242,68,Male,India,39,96.12704280226029,94,14,6,PayPal,1,3748.9546692881513,39.46268072934896,0,77.4385563748386,1
4550,47,Male,Germany,55,25.82597999129625,30,4,1,Card,1,1420.4288995212937,45.820287081332054,0,26.318456228646504,0
2173,19,Male,Germany,47,175.13109671926082,51,10,8,PayPal,1,8231.161545805258,158.29156818856265,0,163.12797983912284,0
4516,21,Female,UK,17,30.386875973678595,75,10,1,PayPal,0,516.5768915525362,6.79706436253337,0,27.98487087905915,0
1916,67,Female,US,50,54.7090758909399,54,4,2,PayPal,1,2735.453794546995,49.73552353721809,0,45.63167891973817,0
613,35,Female,US,25,67.4091446714006,66,17,2,Crypto,0,1685.228616785015,25.152665922164402,1,64.40863263095314,0
2407,27,Female,Germany,10,423.36139434611994,3,4,3,Card,0,4233.6139434612,1058.4034858653,0,371.28894758758975,0
4206,46,Male,India,28,143.77484174952554,45,21,0,Crypto,1,4025.695568986715,87.51512106492859,1,118.52112305570797,0
1899,39,Male,US,56,85.74325942846151,54,6,8,Card,0,4801.622527993844,87.30222778170626,0,95.55422150668026,0
1650,56,Male,Germany,16,440.8921198525624,57,13,3,Card,0,7054.273917640999,121.62541237312067,0,378.4555961275071,0
2608,39,Female,UK,18,108.38241107896874,3,11,7,Card,1,1950.8833994214374,487.72084985535935,0,102.56154356599635,0
259,23,Female,UK,4,364.4698814445165,23,28,2,PayPal,1,1457.879525778066,60.744980240752746,1,317.02728820427615,0
848,62,Female,Germany,23,27.937819789121985,60,11,9,PayPal,1,642.5698551498057,10.533932051636159,0,23.042677295033407,0
4252,64,Female,US,51,60.314960666796296,70,24,6,Card,1,3076.062994006611,43.324830901501564,1,60.68783859095603,0
1234,21,Male,US,21,440.88693159397377,67,20,3,Card,1,9258.62556347345,136.15625828637425,1,447.0142824275324,0
1128,41,Female,India,22,243.61822817425684,30,22,5,Crypto,1,5359.601019833651,172.89035547850486,1,238.18627004929397,0
1968,54,Female,US,17,163.5508686122447,42,15,4,Crypto,1,2780.36476640816,64.65964573042233,0,140.85370723084105,0
559,67,Male,Germany,45,303.09420837347767,42,24,3,PayPal,0,13639.239376806496,317.19161341410455,1,255.8661502207166,0
3906,62,Male,UK,38,280.97668142956036,15,15,4,PayPal,0,10677.113894323295,667.3196183952059,0,229.37428455038815,0
485,43,Male,UK,21,115.86968917875438,87,7,4,Crypto,1,2433.263472753842,27.65072128129366,0,94.7793180545722,1
1321,51,Male,India,16,237.8495627288251,71,10,0,Crypto,0,3805.5930036612017,52.85545838418336,0,247.0593786770959,0
3405,19,Male,UK,52,328.50423427786785,12,14,6,PayPal,1,17082.220182449128,1314.0169371114714,0,369.3199355730424,0
8,56,Female,India,29,392.6678569533085,12,29,5,Crypto,0,11387.367851645946,875.9513732035343,1,363.8364188953433,0
3280,38,Male,UK,23,109.84573231447533,21,1,3,PayPal,0,2526.4518432329323,114.83872014695147,0,105.5892571161324,0
3190,47,Male,India,58,57.193899265159764,93,5,8,PayPal,1,3317.246157379266,35.2898527380773,0,47.60212421586734,1
1451,28,Female,UK,33,393.7054522489002,2,3,4,Crypto,1,12992.279924213706,4330.759974737902,0,444.76066136205753,0
3981,39,Male,UK,33,478.98857459655386,47,19,8,Crypto,1,15806.622961686277,329.30464503513076,1,567.7465918294166,0
1815,22,Female,India,50,331.6365117622259,34,19,3,Card,0,16581.825588111296,473.76644537460845,1,393.1632657048321,0
774,43,Female,US,13,395.11531676411454,87,26,4,PayPal,0,5136.499117933489,58.36930815833511,1,471.61907499889554,1
1012,43,Female,UK,7,113.08535373472662,24,8,2,Card,1,791.5974761430864,31.663899045723454,0,96.5967173063823,0
2819,39,Male,India,17,36.108407190680545,22,5,4,Card,1,613.8429222415692,26.688822706155182,0,37.83811256380767,0
3276,43,Female,Germany,32,304.6180510051536,71,12,3,PayPal,1,9747.777632164914,135.38580044673492,0,260.37939645373586,0
1992,46,Male,UK,13,399.9554762864134,40,1,9,Card,0,5199.421191723374,126.81515101764327,0,324.5351819027371,0
1278,59,Male,UK,35,31.501464859649513,44,9,4,PayPal,0,1102.551270087733,24.501139335282954,0,34.48486897712618,0
1784,28,Male,Germany,39,123.91547228773634,74,1,2,Card,0,4832.703419221717,64.43604558962289,0,100.24490338029268,0
3106,27,Male,US,58,462.48583978293675,98,18,9,Card,0,26824.17870741033,270.9513000748518,1,496.2388200352212,1
447,40,Male,UK,26,188.54897146726978,56,6,7,Card,1,4902.2732581490145,86.00479400261429,0,153.7064541640111,0
881,56,Female,India,53,133.66305660613705,5,26,2,Card,1,7084.142000125264,1180.6903333542107,1,107.91466311592295,0
4460,41,Male,US,9,341.09678804509997,29,1,1,Card,0,3069.8710924058996,102.32903641352999,0,367.2062611139073,0
782,44,Male,India,26,449.3786490754837,85,4,9,Card,1,11683.844875962575,135.85866134840205,0,460.9964002663769,1
1750,60,Male,UK,21,253.48440081251442,37,22,2,Card,0,5323.172417062803,140.08348465954745,1,297.87557232236446,0
3389,58,Female,US,15,321.1157453711222,33,23,1,Crypto,0,4816.736180566833,141.66871119314214,1,314.9108856444796,0
4882,67,Male,India,25,21.75041733664461,50,5,4,Card,1,543.7604334161152,10.661969282668926,0,26.005943964555733,0
884,55,Female,India,5,474.84920077170665,63,22,6,Crypto,0,2374.246003858533,37.09759381028958,1,456.9279314540007,0
2945,57,Female,US,47,173.04886828955955,59,5,4,PayPal,0,8133.296809609299,135.55494682682166,0,193.46057100171674,0
1092,37,Male,US,39,79.49081324693094,44,29,4,Card,0,3100.1417166303067,68.89203814734014,1,93.71890369232297,0
4784,56,Female,India,25,73.15669769176908,79,18,6,Card,1,1828.9174422942272,22.86146802867784,1,60.459066368948385,0
532,47,Female,India,25,445.550774062953,9,21,5,PayPal,1,11138.769351573825,1113.8769351573824,1,372.03136758805505,0
4023,28,Female,UK,41,153.74159988308335,44,8,2,Card,1,6303.405595206417,140.07567989347595,0,150.03297859220604,0
4422,43,Male,UK,5,496.5078174049414,51,13,3,PayPal,1,2482.539087024707,47.74113628893667,0,457.99211113339015,0
4099,18,Female,UK,53,223.0944468779774,40,27,0,Card,0,11824.005684532802,288.3903825495805,1,194.26670991129018,0
1728,29,Female,Germany,50,315.72730983169026,82,28,2,Card,0,15786.365491584513,190.19717459740377,1,370.46685168850956,1
611,65,Female,US,53,220.02015864667032,75,27,2,PayPal,0,11661.068408273528,153.435110635178,1,255.27168853832868,0
571,27,Male,UK,44,136.08941459107814,1,27,6,Crypto,1,5987.934242007438,2993.967121003719,1,144.2880780493953,0
2672,67,Male,Germany,40,140.2613236502337,74,10,9,Card,1,5610.452946009347,74.80603928012464,0,157.89671157965282,0
3719,66,Female,UK,30,228.18938379006931,93,16,9,PayPal,0,6845.681513702079,72.82639908193701,1,256.5442212883271,1
344,20,Male,India,51,29.704409670942766,50,5,4,PayPal,0,1514.924893218081,29.704409670942766,0,33.4681091013139,0
3001,66,Female,Germany,50,25.580768616975984,47,9,7,PayPal,1,1279.0384308487992,26.64663397601665,0,24.808967341935237,0
3140,66,Male,US,9,92.35155550230574,81,26,7,PayPal,0,831.1639995207516,10.136146335618923,1,101.59429498844005,1
435,25,Female,US,17,264.903648357634,63,14,5,Crypto,0,4503.3620220797775,70.36503159499652,0,233.23990110164024,0
1904,67,Female,UK,4,87.62485787379137,75,14,0,PayPal,1,350.4994314951655,4.611834624936388,0,74.00820396225419,0
3805,56,Male,US,17,429.40369192565583,71,29,4,Crypto,0,7299.862762736149,101.38698281577985,1,422.40676810598455,0
4777,32,Male,India,19,336.8828679905393,5,12,7,PayPal,0,6400.774491820247,1066.795748636708,0,365.44530325478155,0
2070,30,Male,US,4,362.1046414201038,30,15,1,Crypto,0,1448.4185656804152,46.72317953807791,0,433.9695933438259,0
1538,43,Female,India,13,400.7502455711946,46,15,4,Card,1,5209.75319242553,110.84581260479851,0,354.3770952971731,0
2253,54,Male,US,2,298.0256169092278,61,16,0,PayPal,1,596.0512338184556,9.613729577717026,1,260.3548524491373,0
2347,58,Male,UK,47,313.15927757806855,98,1,8,Crypto,1,14718.486046169222,148.67157622393154,0,302.72967663338665,1
1518,23,Male,Germany,44,23.986323739198276,63,17,8,PayPal,1,1055.398244524724,16.490597570698814,1,28.430392945361284,0
966,47,Female,US,57,143.35325016981494,1,2,6,Crypto,1,8171.135259679451,4085.5676298397257,0,148.76512690769815,0
4407,21,Male,Germany,17,386.5300923982377,95,4,6,Crypto,1,6571.011570770041,68.44803719552125,0,365.98513530916625,1
529,56,Male,India,44,33.2632797708467,26,17,3,Crypto,1,1463.5843099172548,54.20682629323166,1,30.708326934755704,0
177,39,Female,India,17,373.59523290501943,6,18,0,Card,0,6351.1189593853305,907.3027084836186,1,385.7157385948837,0
3483,38,Female,UK,17,340.4514702689615,48,26,9,Crypto,0,5787.674994572345,118.11581621576214,1,393.42637898362375,0
2544,65,Male,India,45,291.4128797913645,23,11,0,Card,0,13113.579590611404,546.3991496088084,0,265.98531183293363,0
4936,41,Female,US,7,143.39927448865672,37,1,6,Crypto,1,1003.794921420597,26.415655826857815,0,141.5919629808624,0
573,61,Female,UK,59,227.87576246939128,13,4,4,Crypto,1,13444.669985694085,960.3335704067204,0,240.26731517410204,0
2300,37,Female,US,32,118.31419859641015,31,26,6,Crypto,0,3786.054355085125,118.31419859641015,1,103.47383313389189,0
3509,33,Female,US,37,134.57638625550968,22,19,4,PayPal,0,4979.326291453858,216.49244745451557,1,133.08556918981188,0
2460,69,Female,Germany,57,378.44981341732597,2,19,4,PayPal,1,21571.63936478758,7190.546454929194,1,421.86255626881984,0
3610,39,Female,Germany,37,286.1987223370997,72,4,5,PayPal,1,10589.352726472689,145.05962639003684,0,342.20497465507924,0
4555,37,Female,India,28,387.2912974308943,42,16,0,Crypto,0,10844.15632806504,252.1896820480242,1,441.9844191902619,0
2209,56,Male,Germany,48,106.99894691175439,74,25,9,Card,0,5135.949451764211,68.4793260235228,1,96.25571768412294,0
4721,68,Male,India,12,495.0669874238271,15,12,5,Card,1,5940.803849085925,371.30024056787033,0,582.9806655859348,0
2756,29,Female,India,17,110.6786510881738,10,10,0,Crypto,1,1881.5370684989546,171.04882440899587,0,99.89206478829232,0
384,41,Male,US,51,342.22568628488784,1,15,4,Crypto,0,17453.51000052928,8726.75500026464,0,391.47842981924595,0
853,57,Male,US,9,103.99847780028031,82,6,4,Crypto,0,935.9863002025228,11.27694337593401,0,120.90563426715065,1
1881,51,Male,US,55,378.93278637060837,97,5,5,Card,1,20841.303250383462,212.66635969779043,0,403.39692930466185,1
371,21,Female,US,9,364.642980851671,83,11,9,Card,1,3281.786827665039,39.06889080553618,0,410.29672019205975,1
2379,28,Female,US,50,245.85991330206812,44,13,2,PayPal,1,12292.995665103406,273.1776814467424,0,207.2671188838582,0
4324,45,Male,India,14,111.82072361701147,16,9,9,PayPal,0,1565.4901306381605,92.08765474342121,0,116.0141188433919,0
1106,60,Female,India,26,394.3818571466141,13,23,7,Crypto,0,10253.928285811966,732.423448986569,1,359.89483969110336,0
3414,57,Female,India,34,206.62165710147326,77,7,0,Crypto,0,7025.136341450091,90.06585053141143,0,177.03698749390435,0
3947,62,Female,India,47,284.4532130434894,26,24,5,PayPal,1,13369.301013044003,495.15929677940755,1,336.16675480476704,0
1337,39,Male,UK,3,311.826160447118,59,29,0,Card,1,935.478481341354,15.5913080223559,1,340.78638215668946,0
2190,52,Female,US,44,456.1725278253948,99,7,6,Crypto,0,20071.591224317373,200.71591224317373,0,407.26415062511506,1
4595,42,Male,India,20,225.1970585572737,48,17,1,Card,0,4503.941171145474,91.9171667580709,1,233.8566977782269,0
2320,18,Male,US,22,334.31905202912174,74,1,0,Crypto,1,7355.019144640678,98.06692192854237,0,283.67804739270593,0
4706,27,Male,UK,47,387.60910593776447,50,3,6,Card,0,18217.62797907493,357.2083917465672,0,396.99182663271176,0
3711,66,Male,UK,35,383.43998019800944,36,10,4,PayPal,1,13420.39930693033,362.7134947819008,0,401.61315935944174,0
4849,61,Female,India,14,88.78207588684852,6,13,1,PayPal,1,1242.9490624158793,177.56415177369703,0,104.30677551410257,0
1172,49,Female,Germany,8,205.8345891459119,46,1,4,PayPal,1,1646.6767131672952,35.035674748240325,0,192.98871526040915,0
4326,18,Female,US,29,327.36672622291377,47,22,3,Crypto,1,9493.6350604645,197.78406375967708,1,291.3460513581414,0
2695,69,Male,US,8,200.42429830192344,41,18,1,Card,0,1603.3943864153875,38.176056819413986,1,161.24640555263704,0
1423,63,Female,India,28,252.9215622047489,26,21,8,Crypto,0,7081.80374173297,262.28902747159145,1,220.340624409078,0
2342,48,Male,Germany,28,203.37671859741005,61,19,9,PayPal,1,5694.548120727482,91.84755033431422,1,162.94274714369826,0
2652,18,Female,Germany,9,448.803988077252,16,12,6,Card,0,4039.235892695268,237.60211133501576,0,433.8407206603838,0
4156,56,Female,UK,36,446.74021649127735,45,20,0,PayPal,0,16082.647793685985,349.6227781236084,1,375.39773041592105,0
1465,52,Male,UK,30,198.28011775675142,43,14,1,PayPal,0,5948.403532702543,135.19098937960325,0,176.47568815847592,0
875,54,Female,US,46,125.5043417417234,30,21,9,Crypto,0,5773.199720119276,186.23224903610569,1,135.84327578388186,0
3340,66,Female,India,52,187.72405409301828,68,16,1,Card,1,9761.650812836951,141.4732001860428,1,169.943180772895,0
4341,41,Male,Germany,59,491.17252511936687,66,13,4,Crypto,1,28979.178982042646,432.52505943347234,0,494.5318316644448,0
1252,55,Female,Germany,53,332.1754690378139,44,22,4,Card,0,17605.29985900414,391.2288857556475,1,370.8319522688562,0
2349,45,Female,UK,13,385.74547740663365,78,29,9,PayPal,1,5014.6912062862375,63.47710387704098,1,350.38169035194227,0
841,34,Male,India,42,414.1393405365077,94,15,8,Card,1,17393.852302533323,183.09318213192972,0,382.50560997913107,1
4569,59,Male,US,9,212.7896850617801,51,16,9,Card,0,1915.1071655560208,36.8289839530004,1,175.0826009994774,0
582,52,Female,US,26,310.43431288676805,86,15,1,PayPal,0,8071.292135055969,92.77347281673528,0,251.82967893929492,1
205,54,Female,India,17,475.3549556991511,84,15,6,PayPal,0,8081.034246885569,95.07099113983023,0,381.41361174243656,1
1642,35,Female,Germany,17,458.3578973543917,23,3,4,Card,0,7792.084255024659,324.6701772926941,0,476.8601079101642,0
2015,53,Female,UK,36,68.55250780084573,42,18,6,PayPal,0,2467.8902808304465,57.39279722861504,1,63.450135148639156,0
906,34,Female,US,19,475.7578072347976,31,16,0,PayPal,1,9039.398337461154,282.4811980456611,1,415.49351064757957,0
632,65,Male,US,42,490.12153910616905,4,4,3,Card,1,20585.1046424591,4117.02092849182,0,419.9659939591106,0
